Serial Number:20799874 --

"Date Time, GMT -0400","Temp, (*F)","Button Down","Button Up","Host Connect","EOF"
2021-04-30 02:25:04,53.46, , , , 
2021-04-30 02:40:04,53.46, , , , 
2021-04-30 02:55:04,53.46, , , , 
2021-04-30 03:10:04,53.46, , , , 
2021-04-30 03:25:04,53.39, , , , 
2021-04-30 03:40:04,53.46, , , , 
2021-04-30 03:55:04,53.23, , , , 
2021-04-30 04:10:04,53.31, , , , 
2021-04-30 04:25:04,53.23, , , , 
2021-04-30 04:40:04,53.15, , , , 
2021-04-30 04:55:04,53.15, , , , 
2021-04-30 05:10:04,53.15, , , , 
2021-04-30 05:25:04,53.15, , , , 
2021-04-30 05:40:04,53.08, , , , 
2021-04-30 05:55:04,53.00, , , , 
2021-04-30 06:10:04,53.00, , , , 
2021-04-30 06:25:04,53.08, , , , 
2021-04-30 06:40:04,53.00, , , , 
2021-04-30 06:55:04,53.08, , , , 
2021-04-30 07:10:04,53.08, , , , 
2021-04-30 07:25:04,53.15, , , , 
2021-04-30 07:40:04,53.15, , , , 
2021-04-30 07:55:04,53.15, , , , 
2021-04-30 08:10:04,53.31, , , , 
2021-04-30 08:25:04,53.39, , , , 
2021-04-30 08:40:04,53.62, , , , 
2021-04-30 08:55:04,53.77, , , , 
2021-04-30 09:10:04,54.16, , , , 
2021-04-30 09:25:04,54.23, , , , 
2021-04-30 09:40:04,54.54, , , , 
2021-04-30 09:55:04,54.78, , , , 
2021-04-30 10:10:04,54.93, , , , 
2021-04-30 10:25:04,55.24, , , , 
2021-04-30 10:40:04,55.55, , , , 
2021-04-30 10:55:04,55.86, , , , 
2021-04-30 11:10:04,56.01, , , , 
2021-04-30 11:25:04,56.01, , , , 
2021-04-30 11:40:04,56.24, , , , 
2021-04-30 11:55:04,56.47, , , , 
2021-04-30 12:10:04,56.63, , , , 
2021-04-30 12:25:04,57.09, , , , 
2021-04-30 12:40:04,57.17, , , , 
2021-04-30 12:55:04,57.40, , , , 
2021-04-30 13:10:04,57.79, , , , 
2021-04-30 13:25:04,58.17, , , , 
2021-04-30 13:40:04,58.25, , , , 
2021-04-30 13:55:04,58.33, , , , 
2021-04-30 14:10:04,58.56, , , , 
2021-04-30 14:25:04,58.64, , , , 
2021-04-30 14:40:04,58.56, , , , 
2021-04-30 14:55:04,58.79, , , , 
2021-04-30 15:10:04,59.02, , , , 
2021-04-30 15:25:04,59.33, , , , 
2021-04-30 15:40:04,59.56, , , , 
2021-04-30 15:55:04,59.72, , , , 
2021-04-30 16:10:04,59.64, , , , 
2021-04-30 16:25:04,59.64, , , , 
2021-04-30 16:40:04,59.56, , , , 
2021-04-30 16:55:04,59.41, , , , 
2021-04-30 17:10:04,59.41, , , , 
2021-04-30 17:25:04,59.25, , , , 
2021-04-30 17:40:04,58.95, , , , 
2021-04-30 17:55:04,58.79, , , , 
2021-04-30 18:10:04,58.56, , , , 
2021-04-30 18:25:04,58.33, , , , 
2021-04-30 18:40:04,58.02, , , , 
2021-04-30 18:55:04,57.86, , , , 
2021-04-30 19:10:04,57.56, , , , 
2021-04-30 19:25:04,57.32, , , , 
2021-04-30 19:40:04,57.17, , , , 
2021-04-30 19:55:04,57.09, , , , 
2021-04-30 20:10:04,56.86, , , , 
2021-04-30 20:25:04,56.71, , , , 
2021-04-30 20:40:04,56.47, , , , 
2021-04-30 20:55:04,56.40, , , , 
2021-04-30 21:10:04,56.24, , , , 
2021-04-30 21:25:04,56.09, , , , 
2021-04-30 21:40:04,55.86, , , , 
2021-04-30 21:55:04,55.62, , , , 
2021-04-30 22:10:04,55.55, , , , 
2021-04-30 22:25:04,55.39, , , , 
2021-04-30 22:40:04,55.32, , , , 
2021-04-30 22:55:04,55.16, , , , 
2021-04-30 23:10:04,55.01, , , , 
2021-04-30 23:25:04,54.85, , , , 
2021-04-30 23:40:04,54.70, , , , 
2021-04-30 23:55:04,54.62, , , , 
2021-05-01 00:10:04,54.39, , , , 
2021-05-01 00:25:04,54.23, , , , 
2021-05-01 00:40:04,54.08, , , , 
2021-05-01 00:55:04,53.93, , , , 
2021-05-01 01:10:04,53.77, , , , 
2021-05-01 01:25:04,53.69, , , , 
2021-05-01 01:40:04,53.54, , , , 
2021-05-01 01:55:04,53.46, , , , 
2021-05-01 02:10:04,53.39, , , , 
2021-05-01 02:25:04,53.23, , , , 
2021-05-01 02:40:04,53.15, , , , 
2021-05-01 02:55:04,53.08, , , , 
2021-05-01 03:10:04,53.00, , , , 
2021-05-01 03:25:04,52.92, , , , 
2021-05-01 03:40:04,52.92, , , , 
2021-05-01 03:55:04,52.77, , , , 
2021-05-01 04:10:04,52.77, , , , 
2021-05-01 04:25:04,52.54, , , , 
2021-05-01 04:40:04,52.54, , , , 
2021-05-01 04:55:04,52.46, , , , 
2021-05-01 05:10:04,52.38, , , , 
2021-05-01 05:25:04,52.30, , , , 
2021-05-01 05:40:04,52.23, , , , 
2021-05-01 05:55:04,52.07, , , , 
2021-05-01 06:10:04,52.00, , , , 
2021-05-01 06:25:04,52.00, , , , 
2021-05-01 06:40:04,52.00, , , , 
2021-05-01 06:55:04,51.92, , , , 
2021-05-01 07:10:04,51.92, , , , 
2021-05-01 07:25:04,52.00, , , , 
2021-05-01 07:40:04,51.92, , , , 
2021-05-01 07:55:04,52.00, , , , 
2021-05-01 08:10:04,52.00, , , , 
2021-05-01 08:25:04,52.00, , , , 
2021-05-01 08:40:04,52.00, , , , 
2021-05-01 08:55:04,52.15, , , , 
2021-05-01 09:10:04,52.30, , , , 
2021-05-01 09:25:04,52.38, , , , 
2021-05-01 09:40:04,52.69, , , , 
2021-05-01 09:55:04,53.00, , , , 
2021-05-01 10:10:04,53.39, , , , 
2021-05-01 10:25:04,53.69, , , , 
2021-05-01 10:40:04,54.00, , , , 
2021-05-01 10:55:04,54.39, , , , 
2021-05-01 11:10:04,54.85, , , , 
2021-05-01 11:25:04,55.24, , , , 
2021-05-01 11:40:04,55.70, , , , 
2021-05-01 11:55:04,56.01, , , , 
2021-05-01 12:10:04,56.55, , , , 
2021-05-01 12:25:04,56.86, , , , 
2021-05-01 12:40:04,57.25, , , , 
2021-05-01 12:55:04,57.71, , , , 
2021-05-01 13:10:04,58.10, , , , 
2021-05-01 13:25:04,58.48, , , , 
2021-05-01 13:40:04,58.71, , , , 
2021-05-01 13:55:04,59.18, , , , 
2021-05-01 14:10:04,59.41, , , , 
2021-05-01 14:25:04,59.79, , , , 
2021-05-01 14:40:04,60.03, , , , 
2021-05-01 14:55:04,60.41, , , , 
2021-05-01 15:10:04,60.49, , , , 
2021-05-01 15:25:04,60.64, , , , 
2021-05-01 15:40:04,60.80, , , , 
2021-05-01 15:55:04,60.80, , , , 
2021-05-01 16:10:04,60.80, , , , 
2021-05-01 16:25:04,60.88, , , , 
2021-05-01 16:40:04,60.72, , , , 
2021-05-01 16:55:04,60.49, , , , 
2021-05-01 17:10:04,60.49, , , , 
2021-05-01 17:25:04,60.34, , , , 
2021-05-01 17:40:04,60.26, , , , 
2021-05-01 17:55:04,60.10, , , , 
2021-05-01 18:10:04,59.87, , , , 
2021-05-01 18:25:04,59.64, , , , 
2021-05-01 18:40:04,59.56, , , , 
2021-05-01 18:55:04,59.33, , , , 
2021-05-01 19:10:04,59.18, , , , 
2021-05-01 19:25:04,59.10, , , , 
2021-05-01 19:40:04,58.87, , , , 
2021-05-01 19:55:04,58.79, , , , 
2021-05-01 20:10:04,58.71, , , , 
2021-05-01 20:25:04,58.48, , , , 
2021-05-01 20:40:04,58.17, , , , 
2021-05-01 20:55:04,57.94, , , , 
2021-05-01 21:10:04,57.71, , , , 
2021-05-01 21:25:04,57.56, , , , 
2021-05-01 21:40:04,57.32, , , , 
2021-05-01 21:55:04,57.01, , , , 
2021-05-01 22:10:04,56.94, , , , 
2021-05-01 22:25:04,56.71, , , , 
2021-05-01 22:40:04,56.47, , , , 
2021-05-01 22:55:04,56.40, , , , 
2021-05-01 23:10:04,56.24, , , , 
2021-05-01 23:25:04,56.17, , , , 
2021-05-01 23:40:04,56.01, , , , 
2021-05-01 23:55:04,55.93, , , , 
2021-05-02 00:10:04,55.78, , , , 
2021-05-02 00:25:04,55.78, , , , 
2021-05-02 00:40:04,55.62, , , , 
2021-05-02 00:55:04,55.47, , , , 
2021-05-02 01:10:04,55.39, , , , 
2021-05-02 01:25:04,55.32, , , , 
2021-05-02 01:40:04,55.24, , , , 
2021-05-02 01:55:04,55.08, , , , 
2021-05-02 02:10:04,55.16, , , , 
2021-05-02 02:25:04,55.01, , , , 
2021-05-02 02:40:04,54.78, , , , 
2021-05-02 02:55:04,54.78, , , , 
2021-05-02 03:10:04,54.70, , , , 
2021-05-02 03:25:04,54.70, , , , 
2021-05-02 03:40:04,54.62, , , , 
2021-05-02 03:55:04,54.62, , , , 
2021-05-02 04:10:04,54.62, , , , 
2021-05-02 04:25:04,54.54, , , , 
2021-05-02 04:40:04,54.47, , , , 
2021-05-02 04:55:04,54.47, , , , 
2021-05-02 05:10:04,54.47, , , , 
2021-05-02 05:25:04,54.39, , , , 
2021-05-02 05:40:04,54.39, , , , 
2021-05-02 05:55:04,54.31, , , , 
2021-05-02 06:10:04,54.23, , , , 
2021-05-02 06:25:04,54.23, , , , 
2021-05-02 06:40:04,54.31, , , , 
2021-05-02 06:55:04,54.23, , , , 
2021-05-02 07:10:04,54.39, , , , 
2021-05-02 07:25:04,54.31, , , , 
2021-05-02 07:40:04,54.47, , , , 
2021-05-02 07:55:04,54.54, , , , 
2021-05-02 08:10:04,54.62, , , , 
2021-05-02 08:25:04,54.70, , , , 
2021-05-02 08:40:04,54.93, , , , 
2021-05-02 08:55:04,55.08, , , , 
2021-05-02 09:10:04,55.39, , , , 
2021-05-02 09:25:04,55.55, , , , 
2021-05-02 09:40:04,55.78, , , , 
2021-05-02 09:55:04,55.93, , , , 
2021-05-02 10:10:04,56.17, , , , 
2021-05-02 10:25:04,56.32, , , , 
2021-05-02 10:40:04,56.63, , , , 
2021-05-02 10:55:04,56.86, , , , 
2021-05-02 11:10:04,57.17, , , , 
2021-05-02 11:25:04,57.63, , , , 
2021-05-02 11:40:04,58.02, , , , 
2021-05-02 11:55:04,58.25, , , , 
2021-05-02 12:10:04,58.56, , , , 
2021-05-02 12:25:04,59.02, , , , 
2021-05-02 12:40:04,59.18, , , , 
2021-05-02 12:55:04,59.18, , , , 
2021-05-02 13:10:04,59.41, , , , 
2021-05-02 13:25:04,59.64, , , , 
2021-05-02 13:40:04,59.64, , , , 
2021-05-02 13:55:04,59.72, , , , 
2021-05-02 14:10:04,59.79, , , , 
2021-05-02 14:25:04,59.95, , , , 
2021-05-02 14:40:04,60.18, , , , 
2021-05-02 14:55:04,60.18, , , , 
2021-05-02 15:10:04,60.10, , , , 
2021-05-02 15:25:04,60.03, , , , 
2021-05-02 15:40:04,60.03, , , , 
2021-05-02 15:55:04,60.26, , , , 
2021-05-02 16:10:04,60.34, , , , 
2021-05-02 16:25:04,60.57, , , , 
2021-05-02 16:40:04,60.57, , , , 
2021-05-02 16:55:04,60.57, , , , 
2021-05-02 17:10:04,60.57, , , , 
2021-05-02 17:25:04,60.57, , , , 
2021-05-02 17:40:04,60.49, , , , 
2021-05-02 17:55:04,60.49, , , , 
2021-05-02 18:10:04,60.34, , , , 
2021-05-02 18:25:04,60.26, , , , 
2021-05-02 18:40:04,60.18, , , , 
2021-05-02 18:55:04,60.03, , , , 
2021-05-02 19:10:04,59.87, , , , 
2021-05-02 19:25:04,59.79, , , , 
2021-05-02 19:40:04,59.64, , , , 
2021-05-02 19:55:04,59.56, , , , 
2021-05-02 20:10:04,59.41, , , , 
2021-05-02 20:25:04,59.25, , , , 
2021-05-02 20:40:04,59.10, , , , 
2021-05-02 20:55:04,59.10, , , , 
2021-05-02 21:10:04,59.02, , , , 
2021-05-02 21:25:04,58.87, , , , 
2021-05-02 21:40:04,58.87, , , , 
2021-05-02 21:55:04,58.79, , , , 
2021-05-02 22:10:04,58.64, , , , 
2021-05-02 22:25:04,58.56, , , , 
2021-05-02 22:40:04,58.48, , , , 
2021-05-02 22:55:04,58.40, , , , 
2021-05-02 23:10:04,58.40, , , , 
2021-05-02 23:25:04,58.25, , , , 
2021-05-02 23:40:04,58.25, , , , 
2021-05-02 23:55:04,58.17, , , , 
2021-05-03 00:10:04,58.10, , , , 
2021-05-03 00:25:04,58.02, , , , 
2021-05-03 00:40:04,57.94, , , , 
2021-05-03 00:55:04,57.86, , , , 
2021-05-03 01:10:04,57.79, , , , 
2021-05-03 01:25:04,57.71, , , , 
2021-05-03 01:40:04,57.63, , , , 
2021-05-03 01:55:04,57.56, , , , 
2021-05-03 02:10:04,57.56, , , , 
2021-05-03 02:25:04,57.56, , , , 
2021-05-03 02:40:04,57.40, , , , 
2021-05-03 02:55:04,57.48, , , , 
2021-05-03 03:10:04,57.32, , , , 
2021-05-03 03:25:04,57.25, , , , 
2021-05-03 03:40:04,57.17, , , , 
2021-05-03 03:55:04,57.09, , , , 
2021-05-03 04:10:04,57.17, , , , 
2021-05-03 04:25:04,57.01, , , , 
2021-05-03 04:40:04,56.86, , , , 
2021-05-03 04:55:04,56.86, , , , 
2021-05-03 05:10:04,56.78, , , , 
2021-05-03 05:25:04,56.78, , , , 
2021-05-03 05:40:04,56.71, , , , 
2021-05-03 05:55:04,56.63, , , , 
2021-05-03 06:10:04,56.71, , , , 
2021-05-03 06:25:04,56.71, , , , 
2021-05-03 06:40:04,56.63, , , , 
2021-05-03 06:55:04,56.71, , , , 
2021-05-03 07:10:04,56.71, , , , 
2021-05-03 07:25:04,56.78, , , , 
2021-05-03 07:40:04,56.78, , , , 
2021-05-03 07:55:04,56.94, , , , 
2021-05-03 08:10:04,56.94, , , , 
2021-05-03 08:25:04,57.09, , , , 
2021-05-03 08:40:04,57.25, , , , 
2021-05-03 08:55:04,57.48, , , , 
2021-05-03 09:10:04,57.63, , , , 
2021-05-03 09:25:04,57.71, , , , 
2021-05-03 09:40:04,57.86, , , , 
2021-05-03 09:55:04,58.17, , , , 
2021-05-03 10:10:04,58.25, , , , 
2021-05-03 10:25:04,58.64, , , , 
2021-05-03 10:40:04,58.87, , , , 
2021-05-03 10:55:04,59.18, , , , 
2021-05-03 11:10:04,59.41, , , , 
2021-05-03 11:25:04,59.79, , , , 
2021-05-03 11:40:04,60.03, , , , 
2021-05-03 11:55:04,60.41, , , , 
2021-05-03 12:10:04,60.64, , , , 
2021-05-03 12:25:04,60.95, , , , 
2021-05-03 12:40:04,61.26, , , , 
2021-05-03 12:55:04,61.57, , , , 
2021-05-03 13:10:04,62.11, , , , 
2021-05-03 13:25:04,62.34, , , , 
2021-05-03 13:40:04,62.65, , , , 
2021-05-03 13:55:04,62.96, , , , 
2021-05-03 14:10:04,63.19, , , , 
2021-05-03 14:25:04,63.27, , , , 
2021-05-03 14:40:04,63.35, , , , 
2021-05-03 14:55:04,63.19, , , , 
2021-05-03 15:10:04,62.88, , , , 
2021-05-03 15:25:04,62.65, , , , 
2021-05-03 15:40:04,62.57, , , , 
2021-05-03 15:55:04,62.42, , , , 
2021-05-03 16:10:04,62.34, , , , 
2021-05-03 16:25:04,62.19, , , , 
2021-05-03 16:40:04,61.96, , , , 
2021-05-03 16:55:04,61.88, , , , 
2021-05-03 17:10:04,61.80, , , , 
2021-05-03 17:25:04,61.80, , , , 
2021-05-03 17:40:04,61.80, , , , 
2021-05-03 17:55:04,61.88, , , , 
2021-05-03 18:10:04,61.88, , , , 
2021-05-03 18:25:04,61.72, , , , 
2021-05-03 18:40:04,61.65, , , , 
2021-05-03 18:55:04,61.57, , , , 
2021-05-03 19:10:04,61.34, , , , 
2021-05-03 19:25:04,61.18, , , , 
2021-05-03 19:40:04,61.03, , , , 
2021-05-03 19:55:04,60.88, , , , 
2021-05-03 20:10:04,60.57, , , , 
2021-05-03 20:25:04,60.34, , , , 
2021-05-03 20:40:04,60.18, , , , 
2021-05-03 20:55:04,60.10, , , , 
2021-05-03 21:10:04,59.95, , , , 
2021-05-03 21:25:04,59.72, , , , 
2021-05-03 21:40:04,59.64, , , , 
2021-05-03 21:55:04,59.56, , , , 
2021-05-03 22:10:04,59.41, , , , 
2021-05-03 22:25:04,59.33, , , , 
2021-05-03 22:40:04,59.25, , , , 
2021-05-03 22:55:04,59.25, , , , 
2021-05-03 23:10:04,59.18, , , , 
2021-05-03 23:25:04,59.02, , , , 
2021-05-03 23:40:04,58.95, , , , 
2021-05-03 23:55:04,58.87, , , , 
2021-05-04 00:10:04,58.79, , , , 
2021-05-04 00:25:04,58.71, , , , 
2021-05-04 00:40:04,58.48, , , , 
2021-05-04 00:55:04,58.40, , , , 
2021-05-04 01:10:04,58.25, , , , 
2021-05-04 01:25:04,57.86, , , , 
2021-05-04 01:40:04,57.48, , , , 
2021-05-04 01:55:04,57.17, , , , 
2021-05-04 02:10:04,57.25, , , , 
2021-05-04 02:25:04,57.32, , , , 
2021-05-04 02:40:04,57.25, , , , 
2021-05-04 02:55:04,57.09, , , , 
2021-05-04 03:10:04,57.01, , , , 
2021-05-04 03:25:04,56.94, , , , 
2021-05-04 03:40:04,56.94, , , , 
2021-05-04 03:55:04,56.94, , , , 
2021-05-04 04:10:04,56.86, , , , 
2021-05-04 04:25:04,56.55, , , , 
2021-05-04 04:40:04,56.40, , , , 
2021-05-04 04:55:04,56.24, , , , 
2021-05-04 05:10:04,56.01, , , , 
2021-05-04 05:25:04,55.78, , , , 
2021-05-04 05:40:04,55.78, , , , 
2021-05-04 05:55:04,55.62, , , , 
2021-05-04 06:10:04,55.39, , , , 
2021-05-04 06:25:04,55.32, , , , 
2021-05-04 06:40:04,55.16, , , , 
2021-05-04 06:55:04,55.08, , , , 
2021-05-04 07:10:04,55.08, , , , 
2021-05-04 07:25:04,54.93, , , , 
2021-05-04 07:40:04,54.93, , , , 
2021-05-04 07:55:04,54.85, , , , 
2021-05-04 08:10:04,54.78, , , , 
2021-05-04 08:25:04,54.62, , , , 
2021-05-04 08:40:04,54.70, , , , 
2021-05-04 08:55:04,54.62, , , , 
2021-05-04 09:10:04,54.62, , , , 
2021-05-04 09:25:04,54.70, , , , 
2021-05-04 09:40:04,54.70, , , , 
2021-05-04 09:55:04,54.54, , , , 
2021-05-04 10:10:04,54.62, , , , 
2021-05-04 10:25:04,54.62, , , , 
2021-05-04 10:40:04,54.54, , , , 
2021-05-04 10:55:04,54.47, , , , 
2021-05-04 11:10:04,54.47, , , , 
2021-05-04 11:25:04,54.54, , , , 
2021-05-04 11:40:04,54.47, , , , 
2021-05-04 11:55:04,54.54, , , , 
2021-05-04 12:10:04,54.54, , , , 
2021-05-04 12:25:04,54.54, , , , 
2021-05-04 12:40:04,54.62, , , , 
2021-05-04 12:55:04,54.78, , , , 
2021-05-04 13:10:04,55.01, , , , 
2021-05-04 13:25:04,55.01, , , , 
2021-05-04 13:40:04,55.08, , , , 
2021-05-04 13:55:04,55.08, , , , 
2021-05-04 14:10:04,55.24, , , , 
2021-05-04 14:25:04,55.24, , , , 
2021-05-04 14:40:04,55.24, , , , 
2021-05-04 14:55:04,55.24, , , , 
2021-05-04 15:10:04,55.24, , , , 
2021-05-04 15:25:04,55.24, , , , 
2021-05-04 15:40:04,55.32, , , , 
2021-05-04 15:55:04,55.39, , , , 
2021-05-04 16:10:04,55.55, , , , 
2021-05-04 16:25:04,55.62, , , , 
2021-05-04 16:40:04,55.70, , , , 
2021-05-04 16:55:04,55.78, , , , 
2021-05-04 17:10:04,55.78, , , , 
2021-05-04 17:25:04,55.93, , , , 
2021-05-04 17:40:04,55.93, , , , 
2021-05-04 17:55:04,55.86, , , , 
2021-05-04 18:10:04,55.70, , , , 
2021-05-04 18:25:04,55.78, , , , 
2021-05-04 18:40:04,55.78, , , , 
2021-05-04 18:55:04,55.62, , , , 
2021-05-04 19:10:04,55.55, , , , 
2021-05-04 19:25:04,55.47, , , , 
2021-05-04 19:40:04,55.39, , , , 
2021-05-04 19:55:04,55.39, , , , 
2021-05-04 20:10:04,55.39, , , , 
2021-05-04 20:25:04,55.32, , , , 
2021-05-04 20:40:04,55.24, , , , 
2021-05-04 20:55:04,55.24, , , , 
2021-05-04 21:10:04,55.24, , , , 
2021-05-04 21:25:04,55.16, , , , 
2021-05-04 21:40:04,55.08, , , , 
2021-05-04 21:55:04,55.01, , , , 
2021-05-04 22:10:04,54.93, , , , 
2021-05-04 22:25:04,54.85, , , , 
2021-05-04 22:40:04,54.85, , , , 
2021-05-04 22:55:04,54.78, , , , 
2021-05-04 23:10:04,54.85, , , , 
2021-05-04 23:25:04,54.70, , , , 
2021-05-04 23:40:04,54.62, , , , 
2021-05-04 23:55:04,54.54, , , , 
2021-05-05 00:10:04,54.54, , , , 
2021-05-05 00:25:04,54.54, , , , 
2021-05-05 00:40:04,54.54, , , , 
2021-05-05 00:55:04,54.54, , , , 
2021-05-05 01:10:04,54.62, , , , 
2021-05-05 01:25:04,54.47, , , , 
2021-05-05 01:40:04,54.39, , , , 
2021-05-05 01:55:04,54.39, , , , 
2021-05-05 02:10:04,54.39, , , , 
2021-05-05 02:25:04,54.31, , , , 
2021-05-05 02:40:04,54.23, , , , 
2021-05-05 02:55:04,54.08, , , , 
2021-05-05 03:10:04,54.00, , , , 
2021-05-05 03:25:04,53.85, , , , 
2021-05-05 03:40:04,53.93, , , , 
2021-05-05 03:55:04,53.93, , , , 
2021-05-05 04:10:04,53.85, , , , 
2021-05-05 04:25:04,53.93, , , , 
2021-05-05 04:40:04,53.85, , , , 
2021-05-05 04:55:04,53.85, , , , 
2021-05-05 05:10:04,53.93, , , , 
2021-05-05 05:25:04,53.85, , , , 
2021-05-05 05:40:04,53.85, , , , 
2021-05-05 05:55:04,53.85, , , , 
2021-05-05 06:10:04,53.77, , , , 
2021-05-05 06:25:04,53.77, , , , 
2021-05-05 06:40:04,53.69, , , , 
2021-05-05 06:55:04,53.62, , , , 
2021-05-05 07:10:04,53.69, , , , 
2021-05-05 07:25:04,53.69, , , , 
2021-05-05 07:40:04,53.62, , , , 
2021-05-05 07:55:04,53.54, , , , 
2021-05-05 08:10:04,53.69, , , , 
2021-05-05 08:25:04,53.69, , , , 
2021-05-05 08:40:04,53.77, , , , 
2021-05-05 08:55:04,53.69, , , , 
2021-05-05 09:10:04,53.69, , , , 
2021-05-05 09:25:04,53.85, , , , 
2021-05-05 09:40:04,53.93, , , , 
2021-05-05 09:55:04,54.00, , , , 
2021-05-05 10:10:04,54.00, , , , 
2021-05-05 10:25:04,54.08, , , , 
2021-05-05 10:40:04,54.16, , , , 
2021-05-05 10:55:04,54.23, , , , 
2021-05-05 11:10:04,54.23, , , , 
2021-05-05 11:25:04,54.23, , , , 
2021-05-05 11:40:04,54.31, , , , 
2021-05-05 11:55:04,54.31, , , , 
2021-05-05 12:10:04,54.31, , , , 
2021-05-05 12:25:04,54.31, , , , 
2021-05-05 12:40:04,54.39, , , , 
2021-05-05 12:55:04,54.47, , , , 
2021-05-05 13:10:04,54.47, , , , 
2021-05-05 13:25:04,54.47, , , , 
2021-05-05 13:40:04,54.62, , , , 
2021-05-05 13:55:04,54.62, , , , 
2021-05-05 14:10:04,54.70, , , , 
2021-05-05 14:25:04,54.70, , , , 
2021-05-05 14:40:04,54.70, , , , 
2021-05-05 14:55:04,54.70, , , , 
2021-05-05 15:10:04,54.70, , , , 
2021-05-05 15:25:04,54.62, , , , 
2021-05-05 15:40:04,54.70, , , , 
2021-05-05 15:55:04,54.62, , , , 
2021-05-05 16:10:04,54.62, , , , 
2021-05-05 16:25:04,54.54, , , , 
2021-05-05 16:40:04,54.70, , , , 
2021-05-05 16:55:04,54.62, , , , 
2021-05-05 17:10:04,54.54, , , , 
2021-05-05 17:25:04,54.47, , , , 
2021-05-05 17:40:04,54.39, , , , 
2021-05-05 17:55:04,54.39, , , , 
2021-05-05 18:10:04,54.31, , , , 
2021-05-05 18:25:04,54.16, , , , 
2021-05-05 18:40:04,54.08, , , , 
2021-05-05 18:55:04,54.16, , , , 
2021-05-05 19:10:04,54.16, , , , 
2021-05-05 19:25:04,54.16, , , , 
2021-05-05 19:40:04,54.08, , , , 
2021-05-05 19:55:04,54.08, , , , 
2021-05-05 20:10:04,54.08, , , , 
2021-05-05 20:25:04,53.93, , , , 
2021-05-05 20:40:04,53.93, , , , 
2021-05-05 20:55:04,53.85, , , , 
2021-05-05 21:10:04,53.77, , , , 
2021-05-05 21:25:04,53.77, , , , 
2021-05-05 21:40:04,53.62, , , , 
2021-05-05 21:55:04,53.69, , , , 
2021-05-05 22:10:04,53.69, , , , 
2021-05-05 22:25:04,53.62, , , , 
2021-05-05 22:40:04,53.62, , , , 
2021-05-05 22:55:04,53.46, , , , 
2021-05-05 23:10:04,53.54, , , , 
2021-05-05 23:25:04,53.46, , , , 
2021-05-05 23:40:04,53.46, , , , 
2021-05-05 23:55:04,53.39, , , , 
2021-05-06 00:10:04,53.46, , , , 
2021-05-06 00:25:04,53.39, , , , 
2021-05-06 00:40:04,53.39, , , , 
2021-05-06 00:55:04,53.39, , , , 
2021-05-06 01:10:04,53.31, , , , 
2021-05-06 01:25:04,53.31, , , , 
2021-05-06 01:40:04,53.31, , , , 
2021-05-06 01:55:04,53.31, , , , 
2021-05-06 02:10:04,53.39, , , , 
2021-05-06 02:25:04,53.31, , , , 
2021-05-06 02:40:04,53.31, , , , 
2021-05-06 02:55:04,53.31, , , , 
2021-05-06 03:10:04,53.23, , , , 
2021-05-06 03:25:04,53.31, , , , 
2021-05-06 03:40:04,53.23, , , , 
2021-05-06 03:55:04,53.31, , , , 
2021-05-06 04:10:04,53.31, , , , 
2021-05-06 04:25:04,53.23, , , , 
2021-05-06 04:40:04,53.31, , , , 
2021-05-06 04:55:04,53.23, , , , 
2021-05-06 05:10:04,53.15, , , , 
2021-05-06 05:25:04,53.00, , , , 
2021-05-06 05:40:04,52.92, , , , 
2021-05-06 05:55:04,53.00, , , , 
2021-05-06 06:10:04,52.92, , , , 
2021-05-06 06:25:04,52.84, , , , 
2021-05-06 06:40:04,52.84, , , , 
2021-05-06 06:55:04,52.77, , , , 
2021-05-06 07:10:04,52.92, , , , 
2021-05-06 07:25:04,52.92, , , , 
2021-05-06 07:40:04,53.00, , , , 
2021-05-06 07:55:04,53.00, , , , 
2021-05-06 08:10:04,53.08, , , , 
2021-05-06 08:25:04,53.31, , , , 
2021-05-06 08:40:04,53.39, , , , 
2021-05-06 08:55:04,53.54, , , , 
2021-05-06 09:10:04,53.69, , , , 
2021-05-06 09:25:04,53.77, , , , 
2021-05-06 09:40:04,54.08, , , , 
2021-05-06 09:55:04,54.39, , , , 
2021-05-06 10:10:04,54.54, , , , 
2021-05-06 10:25:04,54.85, , , , 
2021-05-06 10:40:04,55.16, , , , 
2021-05-06 10:55:04,55.39, , , , 
2021-05-06 11:10:04,55.62, , , , 
2021-05-06 11:25:04,55.86, , , , 
2021-05-06 11:40:04,56.09, , , , 
2021-05-06 11:55:04,56.47, , , , 
2021-05-06 12:10:04,56.78, , , , 
2021-05-06 12:25:04,57.25, , , , 
2021-05-06 12:40:04,57.63, , , , 
2021-05-06 12:55:04,58.10, , , , 
2021-05-06 13:10:04,58.40, , , , 
2021-05-06 13:25:04,58.87, , , , 
2021-05-06 13:40:04,59.18, , , , 
2021-05-06 13:55:04,59.56, , , , 
2021-05-06 14:10:04,59.87, , , , 
2021-05-06 14:25:04,60.26, , , , 
2021-05-06 14:40:04,60.57, , , , 
2021-05-06 14:55:04,60.64, , , , 
2021-05-06 15:10:04,60.95, , , , 
2021-05-06 15:25:04,61.03, , , , 
2021-05-06 15:40:04,61.26, , , , 
2021-05-06 15:55:04,61.26, , , , 
2021-05-06 16:10:04,61.42, , , , 
2021-05-06 16:25:04,61.34, , , , 
